keyword,title,date,url,source_country,domain,date_only,year,month,week,dominant_topic
outbreak,40 tote und 115 verletzte bei silvesterparty in schweizer skiort,2026-01-01 19:00:00+00:00,https://www.berliner-kurier.de/panorama/40-tote-und-115-verletzte-bei-silvesterparty-in-schweizer-skiort-li.10012249,,berliner-kurier.de,2026-01-01,2026,1,1,2
outbreak,"superlavoro per vigili del fuoco e sanitari , tra ustioni e intossicazioni",2026-01-01 19:00:00+00:00,https://www.quibrescia.it/cronaca/2026/01/01/superlavoro-per-vigili-del-fuoco-e-soccorritori-sanitari-tra-ustioni-e-intossicazioni-etiliche/801476/,,quibrescia.it,2026-01-01,2026,1,1,3
outbreak, « drama von crans - montana »: 40 tote bei silvesterparty - pz - news . de - nachrichten aus pforzheim und enzkreis,2026-01-01 19:00:00+00:00,"https://www.pz-news.de/home_artikel,-Drama-von-Crans-Montana-40-Tote-bei-Silvesterparty-_arid,2311632.html",,pz-news.de,2026-01-01,2026,1,1,2
outbreak,feuer - drama in der schweiz : augenzeugen schildern erschütternde szenen – „ feuerwehrleute weinten  ,2026-01-01 19:00:00+00:00,http://www.soester-anzeiger.de/deutschland-welt/feuer-drama-in-der-schweiz-augenzeugen-schildern-erschuetternde-szenen-feuerwehrleute-weinten-94105374.html,,soester-anzeiger.de,2026-01-01,2026,1,1,2
outbreak,"շվեյցարիայում նոր տարվա առաջին ժամերին հրդեհ ու պայթյուն ՝ մոտ 40 զոհ , ավելի քան 100 վիրավոր . մանրամասներ",2026-01-01 19:00:00+00:00,https://www.aravot.am/2026/01/01/1531914/,,aravot.am,2026-01-01,2026,1,1,2
outbreak,البرهان في ذكرى استقلال السودان : من خان وطنه لن ينتصر,2026-01-01 19:00:00+00:00,https://www.alquds.co.uk/%D8%A7%D9%84%D8%A8%D8%B1%D9%87%D8%A7%D9%86-%D9%81%D9%8A-%D8%B0%D9%83%D8%B1%D9%89-%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%85%D9%86-%D8%AE%D8%A7%D9%86/,,alquds.co.uk,2026-01-01,2026,1,1,3
outbreak,辛芷蕾 《 日挂中天 》： 恩与情 、 爱与恨之间 - 花似鹿葱发表于 影视人生 - 论坛,2026-01-01 19:00:00+00:00,https://bbs.wenxuecity.com/bbs/tv/1658962.html,,bbs.wenxuecity.com,2026-01-01,2026,1,1,2
outbreak,"  עלה מציונות , חלם להתגייס : ארי אותר ללא רוח חיים יום לפני השחרור מצה  ל",2026-01-01 19:00:00+00:00,https://www.ynet.co.il/news/article/ryxrrpqebl,,ynet.co.il,2026-01-01,2026,1,1,0
outbreak,رسائل  الفرصة الأخيرة  إلى حزب الله :  الوقت ينفد والخيارات مكلفة  ,2026-01-01 18:45:00+00:00,https://arabic.euronews.com/2026/01/01/last-chance-messages-to-hezbollah-time-is-running-out-and-the-options-are-costly,,arabic.euronews.com,2026-01-01,2026,1,1,3
outbreak,  drama von crans - montana : 40 tote bei silvesterparty,2026-01-01 18:45:00+00:00,https://www.freiepresse.de/nachrichten/panorama/drama-von-crans-montana-40-tote-bei-silvesterparty-artikel14084011,,freiepresse.de,2026-01-01,2026,1,1,2
outbreak,إيران تسجّل أعلى معدل إعدامات منذ 35 عامًا بتنفيذ 1500 حكم في 2025,2026-01-01 18:45:00+00:00,https://arabic.euronews.com/2026/01/01/iran-records-highest-execution-rate-in-35-years-with-1500-executions-in-2025,,arabic.euronews.com,2026-01-01,2026,1,1,3
outbreak,صرخات الألم والعذاب في عيون أطفال الحروب .. بتر أطراف ومشاهد مرعبة بسبب الإبادة الإسرائيلية بغزة .. اغتصاب الأمهات على يد مليشيات  الدعم السريع  بالفاشر .. وصدمات نفسية تهدد مستقبلهم,2026-01-01 18:45:00+00:00,https://www.vetogate.com/5564861,,vetogate.com,2026-01-01,2026,1,1,0
outbreak,fresh clashes kill six in iran cost - of - living protests,2026-01-01 18:45:00+00:00,https://english.aawsat.com/world/5225212-fresh-clashes-kill-six-iran-cost-living-protests,,english.aawsat.com,2026-01-01,2026,1,1,1
outbreak,feuer in einer bar : „ drama von crans - montana : 40 tote bei silvesterparty,2026-01-01 18:30:00+00:00,https://www.volksstimme.de/panorama/stars/drama-von-crans-montana-40-tote-bei-silvesterparty-4173977,,volksstimme.de,2026-01-01,2026,1,1,2
outbreak,  drama von crans - montana : 40 tote bei silvesterparty,2026-01-01 18:30:00+00:00,https://www.badische-zeitung.de/drama-von-crans-montana-40-tote-bei-silvesterparty,,badische-zeitung.de,2026-01-01,2026,1,1,2
outbreak,contaminated drinking water caused vomiting - diarrhoea outbreak in indore : lab test,2026-01-01 18:30:00+00:00,https://www.moneycontrol.com/news/india/contaminated-drinking-water-caused-vomiting-diarrhoea-outbreak-in-indore-lab-test-13753136.html,,moneycontrol.com,2026-01-01,2026,1,1,3
outbreak,feuer - drama in der schweiz : augenzeugen schildern erschütternde szenen – „ feuerwehrleute weinten  ,2026-01-01 18:30:00+00:00,http://www.come-on.de/deutschland-welt/feuer-drama-in-der-schweiz-augenzeugen-schildern-erschuetternde-szenen-feuerwehrleute-weinten-94105374.html,,come-on.de,2026-01-01,2026,1,1,2
outbreak,"more than 2 , 000 measles cases reported in the us in 2025 as ongoing outbreaks threaten elimination status",2026-01-01 18:30:00+00:00,https://www.wsiltv.com/news/health/more-than-2-000-measles-cases-reported-in-the-us-in-2025-as-ongoing-outbreaks/article_ad1c3316-ad49-5fa8-a880-4b8cf0b4ca31.html,,wsiltv.com,2026-01-01,2026,1,1,2
outbreak,"quello svalvolato di jared leto compie 54 anni : lattore , famoso per aver interpretato leroinomane",2026-01-01 18:30:00+00:00,https://www.dagospia.com/media-tv/svalvolato-jared-leto-compie-54-anni-l-attore-famoso-per-aver-458512,,dagospia.com,2026-01-01,2026,1,1,2
outbreak,ελβετία : από  κεράκι - βεγγαλικό  σε μπουκάλι σαμπάνιας ξεκίνησε η φωτιά -  ο ... ,2026-01-01 18:30:00+00:00,https://www.thetoc.gr/diethni/584434/elbetia-pos-xespase-i-purkagia-sto-poluteles-theretro---o-kosmos-ourliaze-parasurthikame-apo-to-plithos-sokaroun-oi-marturies,,thetoc.gr,2026-01-01,2026,1,1,0
outbreak,north carolina health officials identify state second measles case of 2025,2026-01-01 18:30:00+00:00,https://www.wunc.org/2025-12-31/north-carolina-health-officials-identify-states-second-measles-case-of-2025,,wunc.org,2026-01-01,2026,1,1,0
outbreak,iran  : au moins six morts lors de violents affrontements durant les manifestations contre la vie chère,2026-01-01 18:30:00+00:00,https://www.20minutes.fr/monde/4193972-20260101-iran-moins-six-morts-lors-violents-affrontements-durant-manifestations-contre-vie-chere,,20minutes.fr,2026-01-01,2026,1,1,1
outbreak,भारत का झींगा उद्योग ट्रंप शुल्क की चुनौती को बेअसर करने को तैयार - how india shrimp exports beat back the challenge from us tariffs,2026-01-01 18:30:00+00:00,https://hindi.business-standard.com/opinion/how-india-shrimp-exports-beat-back-the-challenge-from-us-tariffs-id-496845,,hindi.business-standard.com,2026-01-01,2026,1,1,3
outbreak,عاجل .. مطاريد أولاد البنا .. الإخوان يفقدون ملاذهم الأخير .. وتركيا تلاحقهم بحملات أمنية مكثفة,2026-01-01 18:30:00+00:00,https://www.dostor.org/5364765,,dostor.org,2026-01-01,2026,1,1,3
outbreak,احتجاجات إيران تتحول إلى اشتباكات دامية مع الشرطة,2026-01-01 18:30:00+00:00,https://arabic.cnn.com/middle-east/article/2026/01/01/iran-protests-turn-deadly-after-clashes-with-police-across-several-provinces,,arabic.cnn.com,2026-01-01,2026,1,1,2
outbreak,  bereue nichts  – vor endrunde : darts - star littler legt im fan - zoff nach,2026-01-01 18:15:00+00:00,https://www.heute.at/s/vor-endrunde-darts-star-littler-legt-im-fan-zoff-nach-120152985,,heute.at,2026-01-01,2026,1,1,2
outbreak,lösten wunderkerzen brand aus ?: zeugen berichten vom inferno :  es war wie in einem horrorfilm  ,2026-01-01 18:15:00+00:00,https://www.n-tv.de/panorama/Zeugen-berichten-vom-Inferno-Es-war-wie-in-einem-Horrorfilm-id30194137.html,,n-tv.de,2026-01-01,2026,1,1,2
outbreak,"la bulgarie adopte leuro , près de 20 ans après son entrée dans lue",2026-01-01 18:15:00+00:00,https://www.tvanouvelles.ca/2026/01/01/la-bulgarie-adopte-leuro-pres-de-20-ans-apres-son-entree-dans-lue,,tvanouvelles.ca,2026-01-01,2026,1,1,4
outbreak,إيران ... الانهيار الاقتصادي يحاصر الحكم,2026-01-01 18:15:00+00:00,https://www.majalla.com/node/329002/%D8%B1%D8%A3%D9%8A/%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D9%86%D9%87%D9%8A%D8%A7%D8%B1-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A-%D9%8A%D8%AD%D8%A7%D8%B5%D8%B1-%D8%A7%D9%84%D8%AD%D9%83%D9%85,,majalla.com,2026-01-01,2026,1,1,3
outbreak,الشرطة السويسرية : مقتل نحو 40 وإصابة 115 في حريق حانة,2026-01-01 18:15:00+00:00,https://www.shorouknews.com/news/view.aspx?cdate=01012026&id=2e214501-062c-44bf-94ff-4706285f153d,,shorouknews.com,2026-01-01,2026,1,1,3
outbreak,βίντεο από το ξέσπασμα της φονικής πυρκαγιάς στο κραν μοντανά,2026-01-01 18:15:00+00:00,https://www.reporter.gr/diethnh/diethneis-eidhseis/662008-vinteo-apo-to-ksespasma-tis-fonikis-pyrkagias-sto-kran-montana,,reporter.gr,2026-01-01,2026,1,1,1
outbreak,augenzeuginnen über crans - montana :  es herrschte absolute panik  ,2026-01-01 18:00:00+00:00,https://web.de/magazine/panorama/augenzeuginnen-crans-montana-herrschte-absolute-panik-41740774,,web.de,2026-01-01,2026,1,1,3
outbreak,中国营养保健行业 ： 千亿规模下的新趋势与产业链新机遇洞察 - 业界动态 - itbear科技资讯,2026-01-01 18:00:00+00:00,https://www.itbear.com.cn/html/2026-01/1075869.html,,itbear.com.cn,2026-01-01,2026,1,1,1
outbreak,都是因為太在乎 ！ 最愛吃醋星座top 5 金牛沒被安撫就會醋意大爆發 | et fashion,2026-01-01 18:00:00+00:00,https://fashion.ettoday.net/news/3094026,,fashion.ettoday.net,2026-01-01,2026,1,1,0
outbreak,τι περιλαμβάνει το δικαστικό πινάκιο της νέας χρονιάς,2026-01-01 18:00:00+00:00,https://www.kathimerini.gr/society/dikastiko/564000754/ti-perilamvanei-to-dikastiko-pinakio-tis-neas-chronias/,,kathimerini.gr,2026-01-01,2026,1,1,3
outbreak,زيلينسكي : روسيا تبدأ العام الجديد بتصعيد عسكري,2026-01-01 18:00:00+00:00,https://www.almowaten.net/2026/01/%D8%B2%D9%8A%D9%84%D9%8A%D9%86%D8%B3%D9%83%D9%8A-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%A8%D8%AF%D8%A3-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A8%D8%AA%D8%B5%D8%B9/,,almowaten.net,2026-01-01,2026,1,1,0
outbreak,سوات میں سرینا ہوٹل سے 40 سال بعد  وزیر ہاؤس  کی تاریخی عمارت کیوں واپس لی گئی ؟ ,2026-01-01 18:00:00+00:00,https://www.bbc.com/urdu/articles/cgjw46e94v3o,,bbc.com,2026-01-01,2026,1,1,3
outbreak,capodanno nel salernitano | sei feriti per i botti quattro arresti,2026-01-01 18:00:00+00:00,https://www.zazoom.it/2026-01-01/capodanno-nel-salernitano-sei-feriti-per-i-botti-quattro-arresti/18397757/,,zazoom.it,2026-01-01,2026,1,1,3
outbreak,water contamination incident reflects irresponsible behaviour of indore municipality : shiv sena ( ubt ) leader anand dubey,2026-01-01 18:00:00+00:00,http://www.bignewsnetwork.com/news/278785306/water-contamination-incident-reflects-irresponsible-behaviour-of-indore-municipality-shiv-sena-ubt-leader-anand-dubey,,bignewsnetwork.com,2026-01-01,2026,1,1,3
outbreak,"drama u bh . mjestu : vatra  progutala  dio objekta , šest osoba završilo na ukc - u",2026-01-01 18:00:00+00:00,https://www.oslobodjenje.ba/vijesti/crna-hronika/drama-u-bh-mjestu-vatra-progutala-dio-objekta-sest-osoba-zavrsilo-na-ukc-u-1102538/,,oslobodjenje.ba,2026-01-01,2026,1,1,0
outbreak,dutzende tote nach feuer bei silvesterparty in schweizer nobel - skiort crans - montana,2026-01-01 18:00:00+00:00,https://www.nw.de/nachrichten/panorama/24243083_Dutzende-Tote-nach-Feuer-bei-Silvesterparty-in-Schweizer-Nobel-Skiort-Crans-Montana.html,,nw.de,2026-01-01,2026,1,1,2
outbreak,"sykehus , middag | middagen på sykehus : – det er bedre mat i fengselet",2026-01-01 18:00:00+00:00,https://www.nettavisen.no/nyheter/middagen-pa-sykehus-det-er-bedre-mat-i-fengselet/s/5-95-2802026,,nettavisen.no,2026-01-01,2026,1,1,1
outbreak,记者 ： 马雷斯卡收到曼城和尤文邀约时都按规定和俱乐部沟通过,2026-01-01 18:00:00+00:00,https://www.163.com/dy/article/KI7UBFF60549BAP0.html,,163.com,2026-01-01,2026,1,1,0
outbreak,ai驱动半导体狂飙 ： 2026年全球营收或破万亿美元大关 - 业界动态 - itbear科技资讯,2026-01-01 18:00:00+00:00,https://www.itbear.com.cn/html/2026-01/1075866.html,,itbear.com.cn,2026-01-01,2026,1,1,1
outbreak,破浪2026 ： 南海的重塑與拓界,2026-01-01 18:00:00+00:00,http://www.shangbao.com.ph/fgyw/2026/01-01/191175.shtml,,shangbao.com.ph,2026-01-01,2026,1,1,0
outbreak,"wildfires , floods and extreme heat : these are the biggest weather stories of 2025",2026-01-01 18:00:00+00:00,https://www.centralmoinfo.com/syndicated-article/?id=1652407,,centralmoinfo.com,2026-01-01,2026,1,1,2
outbreak,"iran : des manifestations dampleur inédites depuis trois ans , plusieurs morts signalés",2026-01-01 18:00:00+00:00,https://businessnews.com.tn/2026/01/01/iran-des-manifestations-dampleur-inedites-depuis-trois-ans-plusieurs-morts-signales/1381081/,,businessnews.com.tn,2026-01-01,2026,1,1,1
outbreak,"botti di capodanno , 16 feriti in sicilia",2026-01-01 18:00:00+00:00,https://comunicalo.it/2026/01/01/botti-di-capodanno-16-feriti-in-sicilia/,,comunicalo.it,2026-01-01,2026,1,1,3
outbreak,version … revelan supuestas  fiesta en el cereso – calibre800 . com,2026-01-01 18:00:00+00:00,https://www.calibre800.com/2026/01/01/version-revelan-supuestas-fiestas-en-el-cereso/,,calibre800.com,2026-01-01,2026,1,1,0
outbreak,wie wir unser gehirn austricksen können,2026-01-01 18:00:00+00:00,https://web.de/magazine/wissen/psychologie/gehirn-austricksen-41708902,,web.de,2026-01-01,2026,1,1,1
outbreak,"slobodna dalmacija - u švicarskoj izvanredno stanje , broj mrtvih raste , cure novi detalji , poznat uzrok :  nikad nisam vidio ništa slično ! ",2026-01-01 18:00:00+00:00,https://slobodnadalmacija.hr/vijesti/svijet/u-svicarskoj-izvanredno-stanje-broj-mrtvih-raste-cure-novi-detalji-poznat-uzrok-nikad-nisam-vidio-nista-slicno-1528333,,slobodnadalmacija.hr,2026-01-01,2026,1,1,3
outbreak,ai算力需求扩张 ： 半导体或迈入万亿美元纪元 - 人工智能 - itbear科技资讯,2026-01-01 18:00:00+00:00,https://www.itbear.com.cn/html/2026-01/1075814.html,,itbear.com.cn,2026-01-01,2026,1,1,1
outbreak,indore water contamination : nhrc issues notice to mp govt,2026-01-01 18:00:00+00:00,https://www.siasat.com/indore-water-contamination-nhrc-issues-notice-to-mp-govt-3319865/,,siasat.com,2026-01-01,2026,1,1,3
outbreak,"us records 2 , 065 measles cases in 2025",2026-01-01 18:00:00+00:00,https://www.wmtw.com/article/us-measles-2025-cases/69897360,,wmtw.com,2026-01-01,2026,1,1,2
outbreak,تصاعد الاحتجاجات في إيران : مقتل عنصر من الباسيج ومؤشرات على مرحلة أكثر حساسية,2026-01-01 18:00:00+00:00,https://bawabatii.com/news342596.html,,bawabatii.com,2026-01-01,2026,1,1,3
outbreak,a multistate salmonella outbreak may be linked to oysters . what people should know,2026-01-01 17:45:00+00:00,https://banglamirrornews.com/2026/01/01/a-multistate-salmonella-outbreak-may-be-linked-to-oysters-what-people-should-know/,,banglamirrornews.com,2026-01-01,2026,1,1,0
outbreak,"us records 2 , 065 measles cases in 2025",2026-01-01 17:45:00+00:00,https://www.ksbw.com/article/us-measles-2025-cases/69897360,,ksbw.com,2026-01-01,2026,1,1,2
outbreak, 「 鬼切 」 遭叭竟攔人訓斥 ！ 新北警 ： 轉彎車不一定要讓直行 分局回應了 | 社會 | 三立新聞網 setn . com,2026-01-01 17:45:00+00:00,https://www.setn.com/News.aspx?NewsID=1775092,,setn.com,2026-01-01,2026,1,1,0
outbreak,"neobično svjetlo s vrha katedrale uznemirilo zagrepčane , izdano upozorenje",2026-01-01 17:45:00+00:00,https://www.dnevno.hr/vijesti/neobicno-svjetlo-s-vrha-katedrale-uznemirilo-zagrepcane-izdano-upozorenje-3171773/,,dnevno.hr,2026-01-01,2026,1,1,0
outbreak,"liječnik opisao horor nakon požara , ministar potvrdio :  16 naših građana je nestalo  ",2026-01-01 17:45:00+00:00,https://www.dnevno.hr/vijesti/lijecnik-opisao-horor-nakon-pozara-ministar-potvrdio-16-nasih-gradana-je-nestalo-3171249/,,dnevno.hr,2026-01-01,2026,1,1,4
outbreak,"nepal sees marginal rise in foreign tourist arrivals in 2025 , recovery still below pre - pandemic levels",2026-01-01 17:45:00+00:00,https://neindia.com/nepal-sees-marginal-rise-in-foreign-tourist-arrivals-in-2025-recovery-still-below-pre-pandemic-levels/,,neindia.com,2026-01-01,2026,1,1,3
outbreak,مقتل 40 شخصاً وإصابة 115 جراء حريق في منتجع تزلج سويسري,2026-01-01 17:45:00+00:00,https://www.albayan.ae/news/world/asia/998609,,albayan.ae,2026-01-01,2026,1,1,0
outbreak,قناة النيل للأخبار | مسئولون : مسيرات أوكرانية تضرب أهدافا فى ثلاث مناطق روسية,2026-01-01 17:45:00+00:00,https://www.nile.eg/%D9%85%D8%B3%D8%A6%D9%88%D9%84%D9%88%D9%86-%D9%85%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%B6%D8%B1%D8%A8-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D9%81,,nile.eg,2026-01-01,2026,1,1,4
outbreak,iran : three killed in clashes following cost - of - living protests,2026-01-01 17:45:00+00:00,https://www.lemonde.fr/en/international/article/2026/01/01/in-iran-three-killed-in-clashes-following-cost-of-living-protests_6748997_4.html,,lemonde.fr,2026-01-01,2026,1,1,1
outbreak,ugledali neobično svjetlo na tornju zagrebačke katedrale . vatrogasci izdali upozorenje : ozbiljna opasnost ! ,2026-01-01 17:15:00+00:00,https://www.vecernji.ba/vijesti/ugledali-neobicno-svjetlo-na-tornju-zagrebacke-katedrale-vatrogasci-izdali-upozorenje-ozbiljna-opasnost-1920902,,vecernji.ba,2026-01-01,2026,1,1,0
outbreak,"us records 2 , 065 measles cases in 2025",2026-01-01 17:15:00+00:00,https://www.kcci.com/article/us-measles-2025-cases/69897360,,kcci.com,2026-01-01,2026,1,1,2
outbreak,"নিস্তব্ধ বাসভবন ফিরোজা , সবই আছে , নেই শুধু খালেদা জিয়া",2026-01-01 17:15:00+00:00,https://www.dailyjanakantha.com/national/news/892696,,dailyjanakantha.com,2026-01-01,2026,1,1,0
outbreak,v iráne v roku 2025 popravili rekordných najmenej 1500 ľudí,2026-01-01 17:15:00+00:00,https://www.sme.sk/svet/c/v-irane-sa-v-minulom-roku-uskutocnilo-najmenej-1500-poprav,,sme.sk,2026-01-01,2026,1,1,4
outbreak,نشوب حريق في جراج والتهام 8 سيارات بالكامل ببولاق الدكرور,2026-01-01 17:15:00+00:00,https://www.elwatannews.com/news/details/8200437,,elwatannews.com,2026-01-01,2026,1,1,3
outbreak,祛魅之年 ： 2026科技凉点展望 - 钛媒体官方网站,2026-01-01 17:15:00+00:00,https://www.tmtpost.com/7828864.html,,tmtpost.com,2026-01-01,2026,1,1,0
outbreak,خالد داوود ، مدير مركز جماهيري في مخيم الدهيشة ، رهن الاعتقال الإداري . لماذا ؟ - هآرتس بالعربي,2026-01-01 17:15:00+00:00,https://www.haaretz.co.il/debate/2026-01-01/ty-article-opinion/.free/0000019b-799f-dd73-abff-7bdf549f0000,,haaretz.co.il,2026-01-01,2026,1,1,3
outbreak,"delhi teachers dog counting fake | education directorate police complaint | stray dogs order denied | दिल्ली के शिक्षकों को कुत्ते गिनने का आदेश नहीं मिला : शिक्षा निदेशालय ने कहा - ऐसा सर्कुलर या नीति कभी जारी नहीं हुई , ये अफवाह है",2026-01-01 17:15:00+00:00,https://www.bhaskar.com/national/news/delhi-teachers-stray-dogs-counting-fake-news-education-directorate-police-complaint-136833827.html,,bhaskar.com,2026-01-01,2026,1,1,3
outbreak,"judi dench : shakespeare , my family and me",2026-01-01 17:00:00+00:00,https://www.tvguide.co.uk/schedule/9432f7f9-9954-51a8-b288-0cbff3190ae0/judi-dench-shakespeare-my-family-and-me,,tvguide.co.uk,2026-01-01,2026,1,1,4
outbreak,"us records 2 , 065 measles cases in 2025",2026-01-01 17:00:00+00:00,https://www.mynbc5.com/article/us-measles-2025-cases/69897360,,mynbc5.com,2026-01-01,2026,1,1,2
outbreak,un petardo la causa dei 47 morti in svizzera a capodanno | anche 16 italiani dispersi altri sono feriti,2026-01-01 17:00:00+00:00,https://www.zazoom.it/2026-01-01/un-petardo-la-causa-dei-47-morti-in-svizzera-a-capodanno-anche-16-italiani-dispersi-altri-sono-feriti/18397588/,,zazoom.it,2026-01-01,2026,1,1,3
outbreak,مأساة دامية في سويسرا مع بداية 2026 .. 140 قتيلاً ومصاباً في انفجار منتجع للتزلج,2026-01-01 17:00:00+00:00,https://www.okaz.com.sa/variety/na/2229291,,okaz.com.sa,2026-01-01,2026,1,1,1
outbreak,"prima vittima dei botti di capodanno , il petardo gli tronca la mano e muore dissanguato",2026-01-01 17:00:00+00:00,https://www.positanonews.it/2025/12/prima-vittima-dei-botti-di-capodanno-il-petardo-gli-tronca-la-mano-e-muore-dissanguato/3817179,,positanonews.it,2026-01-01,2026,1,1,0
outbreak,inferno in crans - montana : dutzende tote in schweizer skiort an silvester,2026-01-01 17:00:00+00:00,https://www.wort.lu/panorama/absolute-panik-dutzende-tote-nach-feuer-in-schweizer-nobel-skiort/120952642.html,,wort.lu,2026-01-01,2026,1,1,2
outbreak,aktivisten : mindestens 1500 menschen im iran 2025 hingerichtet,2026-01-01 17:00:00+00:00,https://www.derstandard.at/consent/tcf/story/3000000302552/aktivisten-mindestens-1500-menschen-im-iran-2025-hingerichtet,,derstandard.at,2026-01-01,2026,1,1,4
outbreak,"नए साल के पहले दिन भूकंप के झटकों से कांपी इस देश की धरती , रिक्टर स्केल पर इतनी रही तीव्रता - on first day of new year this country s land was shaken by earthquake tremors",2026-01-01 17:00:00+00:00,https://www.punjabkesari.in/international/news/on-first-day-of-new-year-this-country-s-land-was-shaken-by-earthquake-tremors-2270296,,punjabkesari.in,2026-01-01,2026,1,1,0
outbreak,golden visa programs : key insights and predictions for 2026,2026-01-01 17:00:00+00:00,https://www.forbes.com/sites/alexledsom/2026/01/01/golden-visa-programs-in-2025-key-insights-and-predictions-for-2026/,,forbes.com,2026-01-01,2026,1,1,3
outbreak,capodanno di super lavoro per i vigili del fuoco : circa 100 gli interventi,2026-01-01 17:00:00+00:00,https://lavocedeltrentino.it/dalle-valli/capodanno-di-super-lavoro-per-i-vigili-del-fuoco-circa-100-gli-interventi/,,lavocedeltrentino.it,2026-01-01,2026,1,1,3
outbreak,"us records 2 , 065 measles cases in 2025",2026-01-01 16:30:00+00:00,https://www.wcvb.com/article/us-measles-2025-cases/69897360,,wcvb.com,2026-01-01,2026,1,1,2
antimicrobial resistance,how infectious diseases spread and how to stop them ? ,2026-01-01 20:30:00+00:00,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-infectious-diseases-spread-and-how-to-stop-them/articleshow/126290570.cms,,timesofindia.indiatimes.com,2026-01-01,2026,1,1,0
antimicrobial resistance,rampant use of antibiotics losing their effectiveness that dont kill bacteria : dr devi shetty,2026-01-01 16:15:00+00:00,http://www.bignewsnetwork.com/news/278785218/rampant-use-of-antibiotics-losing-their-effectiveness-that-dont-kill-bacteria-dr-devi-shetty,,bignewsnetwork.com,2026-01-01,2026,1,1,4
antimicrobial resistance,rampant use of antibiotics loosing their effectiveness that dont kill bacteria : dr devi shetty,2026-01-01 12:15:00+00:00,https://news.webindia123.com/news/Articles/India/20260101/4400338.html,,news.webindia123.com,2026-01-01,2026,1,1,4
antimicrobial resistance,rampant use of antibiotics losing their effectiveness that dont kill bacteria : dr devi shetty,2026-01-01 12:00:00+00:00,https://aninews.in/news/national/general-news/rampant-use-of-antibiotics-loosing-their-effectiveness-that-dont-kill-bacteria-dr-devi-shetty20260101162301/,,aninews.in,2026-01-01,2026,1,1,4
antimicrobial resistance,pharmacies in tamil nadu to display qr code for reporting adverse drug events,2026-01-01 09:00:00+00:00,https://www.thehindu.com/news/national/tamil-nadu/pharmacies-to-display-qr-code-for-reporting-adverse-drug-events/article70457272.ece,,thehindu.com,2026-01-01,2026,1,1,1
antimicrobial resistance,candida auris fungal infection spread in the us : why is it considered dangerous ? ,2026-01-01 07:45:00+00:00,https://www.theweek.in/news/health/2026/01/01/candida-auris-fungal-infection-spread-in-the-us-why-is-it-considered-dangerous.html,,theweek.in,2026-01-01,2026,1,1,2
antimicrobial resistance,how hong kong companies help shape resilience of economy,2026-01-01 06:45:00+00:00,http://www.china.org.cn/2026-01/01/content_118256903.shtml,,china.org.cn,2026-01-01,2026,1,1,3
antimicrobial resistance,yearender : how hong kong companies help shape resilience of economy,2026-01-01 06:45:00+00:00,http://en.people.cn/n3/2026/0101/c90000-20409410.html,,en.people.cn,2026-01-01,2026,1,1,3
antimicrobial resistance,stingless bee honey from australia fights antibiotic resistance,2026-01-01 06:30:00+00:00,https://www.newkerala.com/news/o/honey-native-stingless-bee-help-tackle-antibiotic-resistance-233,,newkerala.com,2026-01-01,2026,1,1,1
antimicrobial resistance,from classroom to cure : student - led discovery of future antibiotics,2026-01-01 03:00:00+00:00,https://www.orlandosentinel.com/2025/12/31/from-classroom-to-cure-student-led-discovery-of-future-antibiotics/,,orlandosentinel.com,2026-01-01,2026,1,1,1
antimicrobial resistance,india demonstrates high political leadership for preventing antimicrobial resistance,2026-01-01 01:00:00+00:00,https://www.scoop.co.nz/stories/WO2601/S00004/india-demonstrates-high-political-leadership-for-preventing-antimicrobial-resistance.htm,,scoop.co.nz,2026-01-01,2026,1,1,0
antimicrobial resistance,la sanidad despide un 2025  conflictivo  pero decidido en avances clave,2025-12-31 21:30:00+00:00,https://www.redaccionmedica.com/secciones/sanidad-hoy/la-sanidad-despide-un-2025-conflictivo-pero-decidido-en-avances-clave-8553,,redaccionmedica.com,2025-12-31,2025,12,1,3
antimicrobial resistance,yearender : how hong kong companies help shape resilience of economy,2025-12-31 18:15:00+00:00,http://www.hongkongherald.com/news/278784367/yearender-how-hong-kong-companies-help-shape-resilience-of-economy,,hongkongherald.com,2025-12-31,2025,12,1,3
antimicrobial resistance,uganda food system under pressure as unsafe food becomes the norm,2025-12-31 18:15:00+00:00,https://allafrica.com/stories/202512310470.html,,allafrica.com,2025-12-31,2025,12,1,4
